Open,High,Low,Close,Adj_Close,Volume
816.2303,806.6793,785.3351,786.648,787.25635,2140556.8
840.581,860.87646,833.3885,841.3703,842.2716,2211030.5
849.62177,858.74854,825.4316,835.0422,839.8086,1994982.2
876.5783,879.1752,860.93304,881.91583,872.5433,2064272.1
913.71063,910.1724,889.356,891.6896,891.6829,1583986.0
941.6033,942.35565,924.35187,924.4936,926.7662,1589335.8
946.93,963.7925,937.0674,952.50104,950.3489,1390407.0
928.7316,924.9699,910.703,924.25415,920.23596,1609550.8
958.7688,975.24243,933.591,955.40936,952.8074,1783723.8
1015.1679,1006.7814,993.41406,1002.36975,995.9767,1521385.2
1051.1317,1058.3398,1030.6547,1049.5391,1050.735,1490411.6
1100.0364,1106.9978,1076.7048,1094.5446,1090.3921,1110672.6
1045.5638,1052.1605,1028.0979,1053.9152,1039.8376,1422049.1
1026.1722,1039.9847,1001.50616,1028.7803,1036.3768,1655379.8
1046.6034,1058.6272,1031.3635,1056.8013,1042.3741,1581275.4
1060.3971,1059.2935,1028.626,1062.2065,1055.5712,1494350.5
1008.83325,1030.4548,1003.3121,1046.3589,1030.9102,1821509.8
1043.4454,1050.7637,1024.4785,1053.4155,1046.5624,1296450.2
1052.3922,1061.285,1036.612,1054.3809,1055.056,1811658.8
1094.85,1110.2456,1076.7578,1116.7085,1103.7025,1385484.0
1127.0175,1140.7126,1112.1791,1134.8801,1125.6582,1721993.6
1112.6022,1116.2263,1099.231,1106.1888,1113.1361,1581055.9
1041.4204,1045.0199,1024.1227,1032.269,1032.1606,1331508.4
1039.3114,1041.784,1019.05756,1029.8727,1030.1881,1617818.2
1032.4204,1041.1381,1012.2016,1049.5374,1037.3816,1837970.8
1071.3599,1079.1941,1058.5784,1078.0294,1065.2739,1187379.1
1051.442,1065.678,1039.6991,1045.609,1054.2596,1014422.06
1101.962,1114.5482,1090.0819,1113.9751,1112.1172,1579844.9
1086.5515,1083.2607,1057.5062,1092.9131,1083.8356,1492027.1
1090.8483,1096.81,1068.4845,1097.823,1093.0679,1550558.2
1058.7605,1077.6438,1057.4043,1089.6707,1074.2948,1836769.6
1099.1622,1115.0199,1086.1354,1107.2191,1104.2512,1312129.5
1102.9319,1119.5453,1087.0548,1105.2092,1102.0015,1452260.6
1114.1094,1114.986,1092.262,1108.787,1111.2515,1543968.0
1087.3732,1094.9443,1078.3845,1085.848,1072.4728,1161760.1
1053.4385,1069.5573,1042.1045,1069.025,1051.2367,1317489.0
1005.02167,1027.5709,993.6469,1007.63934,1011.8678,2004542.2
993.78394,996.70636,971.74994,1001.6687,991.48944,1491114.5
1037.1128,1042.1427,1016.12213,1019.52673,1023.00586,1354073.9
1001.62286,1032.0674,994.6798,1046.4312,1040.7983,1568479.5
1039.3634,1036.9701,1018.1432,1043.7738,1032.3125,1290123.9
1055.4496,1066.1907,1041.0293,1050.3153,1044.6649,1188582.8
1066.611,1086.8013,1051.0118,1079.2123,1074.2649,1424873.1
1021.5558,1036.014,1020.85565,1043.6702,1028.0287,1506939.2
1042.1338,1045.0719,1019.98175,1041.3308,1030.6775,1590610.9
1057.4224,1064.8317,1033.7897,1059.1517,1048.5874,1339687.0
1040.808,1058.4045,1017.6784,1037.7032,1046.3044,1361700.1
1048.2274,1059.5947,1040.6799,1067.3488,1064.3463,1791979.0
1086.1132,1101.598,1071.1672,1108.101,1095.0281,1793002.5
1098.4749,1103.4478,1088.6316,1106.1041,1093.2906,1110480.2
1096.667,1108.0496,1074.6539,1092.1635,1088.4098,1347784.4
1084.3241,1092.4567,1064.4818,1092.0996,1076.8307,1344698.9
1075.2142,1072.7898,1054.4077,1078.7592,1072.9467,1123342.8
1123.5933,1126.3926,1102.2452,1123.7927,1118.9615,1340436.9
1108.7538,1108.1168,1086.4265,1110.3436,1097.7886,1199773.0
1088.3239,1100.2766,1068.2582,1088.5187,1086.8463,1240358.4
1107.4846,1106.7592,1083.6566,1112.6136,1100.2805,1489346.0
1092.0498,1095.4819,1076.4047,1087.97,1084.0952,1035063.75
1068.2251,1089.6865,1058.3542,1068.0294,1066.6526,1339127.1
1083.7899,1089.9937,1071.4617,1094.0549,1095.5339,1895759.6
1131.2894,1141.4161,1109.0374,1128.569,1124.3508,1360513.8
1141.21,1150.2611,1110.5911,1131.2751,1131.3352,1718979.6
1115.2555,1121.314,1097.2771,1131.9581,1119.5083,1562108.6
1108.1229,1114.093,1087.5137,1104.6616,1091.9814,1211806.8
1133.6669,1144.865,1113.5009,1140.2446,1137.3757,1304678.4
1107.8722,1121.5105,1089.9171,1125.9829,1116.5137,1690684.5
1111.7222,1118.5415,1098.2415,1123.1674,1118.5127,1500659.6
1052.6714,1056.0018,1031.9263,1074.7559,1053.3517,1581598.5
1009.9806,1039.4791,1007.7913,1037.9338,1041.1647,1760724.1
1035.537,1035.5151,1006.1003,1027.6696,1030.8508,1616602.4
1022.1626,1031.3103,1005.6564,1029.0378,1017.4943,1449693.0
1064.0842,1073.2914,1045.5034,1063.5302,1058.4761,1248958.9
1015.8782,1033.9962,998.065,1029.1542,1022.04694,1312847.2
1005.4727,1002.03217,979.58765,986.605,989.8964,1584652.0
1034.6635,1039.1926,999.57,1041.9694,1040.0984,1791056.5
1049.7393,1052.9148,1025.6176,1040.9614,1029.0591,1326955.2
1056.6062,1066.5844,1032.7395,1066.3024,1060.1112,1473109.5
1081.5613,1077.5381,1051.9658,1074.2467,1064.8452,1372217.0
1112.3604,1114.3921,1081.8234,1110.3639,1105.2932,1412861.6
1095.6079,1109.9114,1083.9225,1115.9077,1103.0295,1027462.1
1060.9001,1050.1266,1025.9557,1035.4229,1037.1333,1626231.4
1074.6737,1075.3679,1054.684,1072.6249,1070.1115,1126206.2
1049.9316,1064.7194,1028.5635,1055.6957,1047.772,1401715.8
1065.5378,1075.4634,1045.8044,1072.5837,1069.524,1534311.9
1090.1272,1102.4945,1071.5199,1085.1233,1079.9562,1162307.6
1072.3024,1071.8549,1037.9138,1061.0194,1067.4485,1817891.5
1049.5094,1062.9777,1026.9368,1056.8052,1053.9318,1685443.2
1051.1864,1081.652,1050.651,1075.062,1063.8058,1827513.0
1059.5435,1071.8688,1031.4142,1059.6102,1047.7429,1265306.5
1063.2379,1068.7418,1048.9135,1059.864,1057.2388,1444543.1
974.02985,998.83966,986.9122,997.93304,1002.5213,1820609.5
1011.1302,1019.65625,988.03894,1015.37585,1015.2819,2149786.2
1020.024,1037.0317,1005.48584,1006.7132,1005.32056,1343376.9
1023.39954,1027.6652,1000.48773,1014.95013,1008.52814,1192869.4
1035.0426,1039.9901,1019.3701,1045.421,1034.403,1297071.8
1058.0253,1065.4271,1043.9817,1050.3154,1057.9269,1388507.9
1044.102,1049.0343,1026.3644,1060.0925,1046.4224,1487666.4
1087.904,1095.2372,1067.4781,1086.6353,1083.1487,1577676.9
1067.4006,1085.4735,1054.0297,1078.2257,1073.4535,1192743.6
1054.3145,1065.6299,1028.2681,1057.1908,1058.9028,1317420.0
1056.3445,1065.2412,1044.4415,1067.5015,1057.8846,1255285.2
1051.7003,1067.3207,1031.2194,1083.6178,1065.0044,1933673.8
1090.3492,1096.4823,1071.878,1088.8914,1075.1654,1186138.5
1061.9962,1067.7003,1040.4119,1063.0458,1065.4833,1585404.2
1076.0809,1079.6295,1047.6914,1074.1674,1066.0682,1352307.9
1096.7999,1095.1045,1070.7385,1088.8147,1083.5288,1585214.4
1055.4958,1064.8579,1050.0387,1058.3801,1059.8126,1327744.5
1074.4001,1078.979,1058.4149,1069.5673,1064.8373,1256474.1
1081.2152,1100.0165,1072.4446,1100.3633,1092.1642,1303161.5
1100.996,1112.1199,1088.4984,1107.5358,1090.6987,1395976.2
1074.2166,1083.4684,1060.2196,1077.5719,1068.7164,1031001.5
1053.8423,1072.9008,1043.626,1069.9064,1059.2029,1361939.4
1064.9751,1071.8752,1046.2667,1076.1102,1078.842,1937612.8
1109.6578,1113.7748,1077.5887,1097.6698,1101.3424,1589691.0
1103.6349,1101.852,1081.6108,1101.2909,1098.0673,1427929.1
1133.1815,1131.5345,1105.5531,1128.6388,1120.7025,1322865.9
1083.9692,1101.989,1070.8491,1111.1788,1098.9191,1592668.0
1066.7451,1076.9735,1048.4397,1084.958,1066.7706,1311103.4
1044.0007,1040.4221,1024.7671,1051.9739,1040.4393,1270219.6
1047.2985,1060.2527,1033.8759,1058.3137,1055.1432,1462104.1
1050.0787,1053.6372,1027.903,1049.691,1053.051,1582116.5
1029.4384,1027.0397,1014.8996,1027.8849,1023.2079,1516259.9
1055.4573,1059.2706,1035.8773,1058.8094,1048.933,1362881.5
1085.9324,1091.3389,1067.995,1082.4935,1079.6907,1405583.1
1063.6273,1085.3834,1047.4672,1067.402,1068.482,1602257.5
1070.3837,1084.0906,1054.0408,1075.2135,1077.519,1501155.4
1041.1643,1034.0876,1015.02905,1034.89,1030.0526,1246958.5
1063.9242,1070.3661,1042.7031,1049.8828,1051.0243,1319775.5
1057.137,1063.9401,1043.7529,1082.6807,1068.4543,1364773.2
1017.1889,1038.619,1019.9554,1050.826,1033.2013,1540845.5
1034.8452,1046.8333,1017.0716,1046.9591,1045.4305,1563645.2
1073.2885,1074.0986,1046.1549,1052.4758,1060.0461,1774548.6
1053.2977,1062.2716,1035.9944,1048.2823,1050.0208,1356143.1
1088.52,1088.4688,1057.7933,1083.6056,1074.0847,1546789.6
1078.385,1082.1437,1061.9613,1075.3605,1067.5498,1413618.8
1060.988,1060.1184,1050.1178,1058.4203,1054.1869,1435851.4
1089.3533,1106.9121,1068.4368,1089.8951,1081.9814,1508340.1
1080.0934,1102.8253,1074.1826,1096.825,1091.6323,1270523.0
1089.5741,1109.6937,1074.5581,1109.8264,1095.6168,1355538.9
1057.4634,1052.9764,1029.846,1055.1221,1061.5135,1539765.1
1068.9209,1074.9028,1047.9896,1078.2612,1071.2485,1441479.8
1043.9275,1040.196,1019.19006,1030.3899,1029.9106,1685512.4
1062.1235,1076.4908,1050.0768,1068.6301,1053.3497,1171238.6
1082.534,1091.1685,1063.3776,1083.3568,1070.7343,1356380.0
1041.0836,1044.2242,1022.91376,1031.8947,1041.559,1524024.2
1008.1555,1019.7942,976.40546,981.6306,982.0393,1329054.2
1000.2819,1011.36975,984.19116,1016.43304,1008.52875,1724450.1
1020.9732,1056.5181,1036.8207,1046.9698,1044.619,1426940.0
1025.8577,1035.2039,1010.3142,1035.4807,1034.1156,1491824.9
1016.7963,1016.6372,991.8372,1015.714,1014.8798,1581830.4
1064.2295,1082.5713,1045.133,1072.7095,1064.1747,1402413.8
1033.7177,1051.5597,1029.4336,1046.243,1033.6761,1388500.5
1038.0244,1044.4998,1010.5939,1050.6758,1040.1963,1480602.5
1047.9011,1067.3779,1030.1656,1058.1592,1050.1392,1776773.4
1056.0718,1061.8982,1040.7302,1063.8464,1050.5693,1309002.0
1007.34296,1018.25665,1009.55707,1034.4552,1026.578,1652859.1
1032.4729,1031.9512,1001.7351,1038.8888,1029.2544,1689160.2
1000.23175,1020.91266,995.4067,1028.8505,1013.18207,1624324.8
1027.1945,1039.1631,1018.50854,1042.526,1040.1461,1533880.2
1021.08356,1028.5378,992.63116,1017.5045,1016.80194,1380847.1
1033.1262,1041.7131,1022.0849,1023.05347,1022.4226,1533406.6
1016.4153,1026.3722,1011.20685,1037.8429,1028.963,1378148.9
1065.0588,1069.996,1041.5383,1060.785,1054.3904,1421686.5
1051.0118,1058.0284,1042.2299,1052.94,1052.2733,1347024.8
1082.8639,1085.323,1058.6842,1085.5419,1073.2032,1449207.1
1112.4299,1117.0305,1090.8152,1112.4706,1102.2216,1769541.8
1051.9034,1046.5526,1036.7421,1046.8337,1037.5023,1335173.5
1057.962,1060.9525,1030.2686,1048.4111,1043.4136,1269230.6
1070.0867,1075.5035,1046.6732,1066.8289,1064.1055,1382615.5
1006.7427,1026.4038,990.58954,1035.197,1023.5534,1520541.6
1059.0966,1065.4752,1035.5968,1065.3204,1053.0585,1382795.6
1037.1246,1053.5674,1017.8781,1037.0559,1037.0265,1381848.5
1077.9303,1087.193,1063.3113,1059.4052,1060.7677,1372480.9
1074.3645,1082.2708,1059.9868,1090.7382,1077.2455,1367333.5
1050.914,1059.4219,1032.3855,1049.9055,1032.7478,1288466.4
1051.7092,1051.9169,1013.19806,1038.5885,1037.1212,1677037.6
1014.239,1017.91986,999.56256,1029.1045,1017.5787,1520970.9
1072.5249,1071.0428,1038.8289,1069.6349,1059.3105,1515120.4
1028.6097,1036.5172,1021.82214,1040.0033,1028.5055,1234019.6
