Open,High,Low,Close,Adj_Close,Volume
399.14838,408.49673,395.27872,413.1805,402.46033,5170267.5
384.85156,400.97482,385.63788,388.069,384.84305,5231218.0
407.12775,425.1372,409.0434,417.3251,408.61288,5583301.0
411.26657,412.728,403.99252,419.98883,411.4404,4994619.5
432.9617,439.89807,425.18842,431.7096,425.1142,4956880.5
427.57385,440.04944,416.5202,423.39285,428.24973,4862978.0
416.99844,425.23782,402.14423,424.34857,420.36728,6105292.0
447.38446,452.4532,425.99554,423.6982,436.66373,4976728.0
397.65497,415.40543,402.0003,420.81628,414.5708,5801951.5
412.48798,415.88156,401.15497,444.842,419.9623,5071698.5
392.69073,398.12976,389.7118,396.91562,387.29224,4888298.5
379.73245,385.2688,381.69888,369.62607,374.25894,5305907.0
368.9752,373.47043,370.82047,385.46082,376.49554,6552409.5
364.72293,373.56558,371.4852,371.55875,363.6509,5873954.0
394.95917,390.6174,377.3487,376.26743,373.35837,4977480.0
356.6965,370.0192,356.00412,376.57175,373.7648,5804664.5
353.2131,358.17682,338.3412,352.1139,355.544,6574134.0
326.44656,326.16498,314.79373,331.2208,328.69357,6413723.5
379.7281,396.21365,360.65826,387.10046,387.80716,7750764.0
361.65518,387.11234,360.37262,386.15625,383.8413,6411476.5
363.40872,366.84808,353.33105,384.0993,366.95166,6547380.5
399.84433,409.33865,391.52768,418.2601,406.5303,5644530.5
421.7537,427.34766,419.42413,451.67075,433.31772,5839656.0
436.11377,428.9682,418.218,420.58847,426.948,5330098.0
403.5974,411.14575,398.4646,405.29105,385.6095,5368167.5
411.69818,411.44968,394.34827,410.63995,404.10922,5621178.0
423.74197,427.8638,412.5839,403.3587,400.84595,4592265.5
425.43512,433.7717,423.69827,425.7346,425.63513,5036401.0
423.91675,420.6632,413.39197,415.29025,412.23978,4553648.5
421.2772,414.39368,417.52075,420.191,408.48605,4250451.0
409.57147,404.7493,397.35193,407.4198,400.9432,5033591.5
397.56473,401.74066,392.646,396.384,390.28912,6045170.0
392.08157,400.5692,385.33087,399.12408,403.95734,6255301.5
422.2928,420.4651,406.55765,415.35007,413.05746,4898990.5
437.91293,445.41577,429.52228,427.45218,425.0329,4595975.0
441.4943,435.41675,436.65698,450.72763,442.05978,4691232.0
450.13843,451.806,439.98343,454.05203,451.80594,4653719.5
457.71252,468.6458,456.02563,470.9593,461.03723,4165992.2
463.94565,469.64102,451.73868,468.36884,465.02145,4921450.0
462.1264,474.71918,459.77652,479.61545,472.7087,4609353.0
476.94696,486.19952,471.8181,484.3284,481.6619,3854329.8
469.3834,469.14542,461.94177,484.4054,472.57498,4143345.5
487.86304,480.4695,473.27338,472.33893,468.91415,3934457.2
462.35577,472.71692,462.1009,473.5672,466.94104,4398595.5
496.98398,502.18726,487.3743,500.31757,489.52173,3983206.5
490.23117,500.43112,486.53717,483.53107,479.5477,3885091.2
495.5735,496.35272,488.96243,506.89322,493.54346,4038213.0
509.66568,532.18774,501.96677,514.18445,507.30438,4029452.2
505.6499,513.9669,497.9928,519.5049,509.98737,3996915.0
532.2926,534.3232,518.84155,522.3233,514.88354,3371542.8
548.27246,541.98505,530.35156,535.81195,538.4567,3376443.5
550.74207,561.29767,542.27966,550.7659,548.0559,3170729.5
550.0282,560.8093,533.85345,543.41437,549.39874,3540491.8
579.4414,585.075,570.8804,586.6831,565.64044,3233870.5
613.52856,628.9628,606.38947,626.7453,619.9816,3593108.5
602.7236,604.84375,601.76074,606.10046,605.4599,3290746.8
622.0894,632.372,611.5713,630.5696,632.0662,3179791.2
646.2463,653.75476,636.45917,653.34717,637.78577,2751727.2
609.9585,621.23083,599.91736,615.0208,615.1935,3219831.5
592.05884,612.43066,574.63104,617.63074,608.6157,3883988.8
646.5391,654.69934,643.7571,641.7154,637.9373,2668844.8
633.2665,654.40485,622.26807,633.22345,633.24634,2626325.8
650.6974,648.2063,649.1426,680.2848,656.5771,2908973.0
699.0394,705.2049,688.48285,696.78705,694.717,2596326.5
759.63104,762.28674,740.3123,755.57635,747.3772,2489773.5
791.0297,793.75287,766.1027,782.7321,784.9828,2337951.5
804.22943,809.6173,784.66406,812.15814,794.41046,2519296.8
795.9892,808.0337,784.9045,786.0283,793.45105,1939837.5
807.7981,824.8827,805.0429,814.8646,814.7264,2153340.5
850.59076,860.0947,836.4756,861.9694,851.1733,2172292.5
858.8062,867.1366,852.7748,856.9014,852.3195,1690161.6
893.54584,888.3349,874.4755,893.12335,893.0073,2012531.0
895.7325,901.47217,873.18646,890.7797,887.2674,1949163.1
924.6386,916.86304,901.27655,905.0039,912.13495,1520443.0
923.6905,935.6668,917.76056,933.59247,928.2867,1499801.4
950.0691,961.6803,944.7309,967.2155,953.8866,1652210.4
1006.17114,1018.7967,991.4229,1021.1202,1010.41644,1521651.6
989.00775,992.4448,969.87244,983.2362,982.7296,1469772.4
992.37274,1000.97046,976.8895,991.1363,995.5016,1531233.8
987.08923,998.6609,962.19006,997.7058,989.1919,1845426.9
998.15015,1002.43506,984.8034,1005.7296,992.66187,1642080.8
1037.3256,1050.6178,1020.2609,1032.5261,1031.6409,1560448.8
1046.0078,1052.6824,1030.1656,1061.4036,1044.1414,1560527.6
1052.5194,1048.4309,1032.8998,1057.2166,1043.2336,1478284.0
1094.6646,1088.3181,1067.9531,1092.5238,1091.7434,1478281.6
1094.2178,1099.1002,1069.6237,1082.549,1075.298,1084015.2
1034.993,1049.4628,1025.5363,1049.0806,1038.3948,1243873.0
1056.114,1061.2009,1038.5552,1057.9911,1052.4349,1210733.9
1085.3447,1092.1013,1081.8391,1091.1068,1087.8956,1276913.5
1072.013,1078.6217,1048.5754,1079.7863,1075.2627,1592941.8
1055.0405,1075.034,1045.6774,1062.0493,1050.1842,1472539.8
1058.7759,1068.7848,1041.1891,1053.084,1049.0713,1550977.6
1038.8248,1055.006,1026.21,1060.6572,1040.0076,1515539.8
1064.1318,1081.9849,1058.702,1079.279,1067.423,1435434.5
1083.8116,1091.8232,1072.0106,1096.1682,1079.5719,1236034.6
1025.2412,1030.5725,1003.78156,1034.9493,1028.0845,1417542.9
1041.1162,1030.2645,1007.6154,1031.0975,1026.4998,1757742.2
1049.406,1057.5477,1031.6842,1054.1217,1056.0183,1378886.2
1087.1317,1104.8458,1070.2507,1102.4742,1091.1849,1327206.9
1085.2341,1104.0265,1075.7549,1087.5197,1090.6138,1799111.9
1094.309,1110.0155,1070.7395,1102.1271,1097.6549,1918073.5
1114.4684,1125.9738,1099.2515,1130.6328,1120.6248,1587991.5
1044.327,1052.6475,1028.7979,1059.1971,1046.6125,1338263.9
1065.228,1061.9694,1043.5592,1066.8684,1060.65,1499433.9
1074.5387,1073.8308,1045.3374,1056.3771,1060.5238,1601880.1
1065.4482,1075.6826,1048.0203,1055.954,1050.9386,1443862.4
1069.5801,1073.8458,1047.6537,1071.5815,1071.4812,1392654.0
1050.0771,1073.7827,1044.4579,1064.6296,1054.9354,1343391.6
1074.7803,1077.7542,1052.0286,1067.6162,1062.9391,1285953.1
1019.3871,1039.9503,1000.69336,1042.9747,1037.2946,1945446.1
1040.7837,1049.1381,1020.46533,1027.1556,1025.3987,1223053.8
1050.61,1054.6581,1035.5776,1058.541,1044.4884,1252120.9
977.8073,996.05743,971.73663,1000.4545,1000.69916,1594219.4
1016.2506,1034.3671,1010.2628,1020.95557,1013.892,1877643.5
991.4233,1003.73157,975.5611,1027.7393,1016.11334,1786108.9
978.95337,996.5049,960.12067,991.3152,984.97815,1536659.9
1018.2571,1029.82,988.05286,1024.2596,1013.1202,1860548.6
1040.4218,1047.7433,1009.12054,1034.344,1042.2235,1791308.1
1034.4037,1045.1449,1018.8071,1033.5831,1013.96906,1360143.8
1040.642,1050.9391,1024.7158,1046.305,1043.8861,1417880.8
1082.2069,1086.142,1056.7513,1069.2799,1074.6761,1301787.6
1048.0033,1048.4065,1034.9685,1069.654,1049.465,1317121.5
1082.155,1090.8971,1063.9949,1095.6711,1080.2578,1426281.5
1053.0966,1057.8064,1041.482,1068.4443,1056.5415,1194751.2
1044.9933,1035.5736,1017.2071,1033.519,1024.3501,1327327.8
1049.8617,1058.6628,1029.1237,1046.3394,1039.5903,1458061.6
1032.561,1044.2468,1011.0175,1037.899,1021.7067,1259135.4
1046.7031,1047.4147,1019.97205,1021.9175,1023.8582,1589469.0
1064.1863,1065.987,1041.7455,1050.312,1050.2281,1803435.6
1028.4606,1031.0815,1006.8006,1018.3507,1011.16345,1353992.5
987.926,988.954,959.6655,980.1477,975.286,1713464.6
1020.5539,1026.8964,1003.6466,1020.2157,1014.3034,1381777.0
995.1548,1003.2874,979.01953,990.3678,986.6495,1451074.2
985.427,968.8271,950.21173,948.65845,957.8374,2054709.8
1002.9559,1016.66614,983.8335,1002.7385,1000.2602,1914936.2
1018.08276,1022.5644,998.01843,1002.9839,1002.31885,1568469.6
953.1625,970.2951,954.08136,989.6541,979.3185,1824656.9
989.238,1003.8806,975.25555,1006.18976,994.987,1412173.4
984.83453,996.9071,963.32904,999.4128,993.5646,1336152.6
1046.8789,1045.1818,1011.4016,1038.2302,1036.467,1503128.5
1079.5697,1091.1273,1063.8383,1087.1621,1084.1995,1390468.8
1043.9508,1046.0793,1012.9934,1024.3662,1028.9637,1505096.8
1052.6844,1063.8457,1043.8625,1047.075,1050.8405,1304767.1
1076.1239,1093.5465,1066.7971,1077.8636,1070.3424,1178374.1
1049.7959,1060.3381,1039.2296,1057.489,1053.8428,1584642.1
1054.4486,1061.9436,1044.687,1040.9756,1051.777,1406426.6
1059.3395,1064.5089,1040.9044,1064.631,1055.6156,1518519.1
1101.1775,1116.2733,1077.2416,1099.0416,1094.3091,1211570.0
1121.308,1127.8491,1116.8977,1136.9321,1125.4655,1324210.1
1090.1808,1101.1335,1076.2278,1110.4626,1098.0684,1491134.2
1085.6774,1096.1605,1071.7498,1098.0153,1087.8706,1182791.5
1079.4435,1089.7471,1059.9059,1080.5364,1078.7764,1252337.9
1059.7441,1089.049,1059.0109,1074.849,1073.4257,2102637.8
1101.2181,1105.9938,1078.1241,1109.8651,1100.6222,1934399.0
1067.4183,1078.8456,1052.0873,1065.5798,1062.9393,1235899.0
1075.841,1080.1671,1055.4845,1081.5187,1077.4897,1277796.5
1082.8065,1084.0449,1054.9486,1078.3536,1068.9867,1009760.44
1105.7294,1107.201,1082.8137,1092.4524,1092.8262,1246021.2
1088.762,1092.2281,1065.5942,1097.1443,1087.3303,1765588.0
1026.9159,1039.7982,1016.95996,1025.3794,1030.3757,1834056.5
1061.7211,1070.2932,1043.4764,1061.4967,1059.3317,1327554.6
1072.1144,1077.6598,1055.9813,1074.7006,1072.5011,1168131.0
1069.9357,1080.9465,1055.9825,1070.5394,1062.37,1435673.8
1023.4591,1028.7083,1006.30286,1032.0902,1023.1452,1588176.5
1062.1793,1069.1879,1044.8228,1078.0046,1059.1063,1465182.2
1039.4983,1060.5826,1028.9963,1062.5723,1064.4846,2000699.5
1045.1976,1050.9436,1016.9852,1040.1207,1031.0337,1278346.5
991.8787,1000.61096,979.12134,994.4093,982.6098,1369893.6
1023.59143,1029.4255,997.7187,1018.20435,1020.53455,1819127.1
978.4984,987.55554,968.8268,993.6532,974.55695,1404132.9
1003.6832,999.6907,982.96027,987.2451,982.6782,1242151.5
1008.6373,1009.4703,994.50287,1011.7306,1003.6543,1527314.5
1058.4481,1062.1924,1039.3099,1049.3761,1043.5238,1294748.4
1073.0591,1081.394,1049.8108,1073.6099,1063.2089,1242704.0
1046.7452,1045.5878,1021.9188,1029.6046,1023.3963,1415187.4
1080.2675,1080.4675,1052.8717,1059.2018,1059.7429,1053461.0
1068.9958,1077.0131,1034.8729,1049.6062,1055.9021,1359815.8
1001.48346,1008.869,986.79694,1016.50507,1006.3948,1641454.2
988.48303,987.9824,964.86084,978.64185,969.33923,1649889.5
1031.0088,1044.363,1010.7325,1010.6898,1026.7865,1534901.4
1052.368,1059.1465,1034.4952,1060.6157,1054.2382,1512252.0
1092.4264,1085.9374,1065.4971,1087.2184,1084.8148,1612646.1
1068.0968,1079.9357,1052.7876,1066.0042,1065.5309,1169110.1
1041.6447,1066.3414,1034.6414,1039.8478,1043.4025,1211917.8
986.0773,992.9736,967.7219,995.0859,986.75696,1455360.9
1009.96674,1016.4898,988.13153,1005.04254,998.6744,1489471.9
1022.79767,1037.185,1016.60693,1031.1204,1022.4818,1500689.2
1030.4419,1036.3807,1016.2264,1012.0668,1029.4135,1745370.5
1029.6631,1052.456,1012.5968,1036.1969,1033.7708,1751956.0
1043.9254,1043.2385,1027.3008,1031.6191,1025.8124,1235082.6
1061.3953,1070.9528,1041.6643,1062.61,1056.2029,1428197.9
1072.5918,1079.8204,1048.1676,1066.0724,1057.3365,1574771.4
1079.283,1097.0516,1064.6532,1098.223,1084.5613,1272700.9
1029.9032,1043.9469,1016.1606,1055.2223,1036.3678,1629903.9
1002.05164,1023.80896,990.4848,1016.6988,1004.329,1698986.5
981.8504,1006.6322,977.30176,1000.20593,987.3979,1570642.6
1039.117,1047.0947,1021.8006,1053.8229,1043.1666,1376555.5
1062.882,1068.9023,1047.4419,1077.4337,1062.4263,1530335.9
1081.9382,1078.814,1053.3665,1074.8889,1067.0603,1399562.5
1078.6157,1090.26,1059.2589,1091.9803,1088.113,1398901.5
1102.0442,1100.3175,1082.8195,1109.0211,1096.2101,1598782.2
1098.9897,1113.3629,1080.9636,1117.6938,1102.5641,1356498.4
1079.2314,1094.1772,1066.2742,1100.9178,1090.3942,1359075.8
1129.3627,1147.8329,1116.3928,1132.4049,1126.7639,1673259.0
1081.1549,1092.5427,1066.902,1084.5934,1076.8636,1246235.9
1052.5067,1067.9517,1041.6407,1040.6931,1042.9591,1211999.1
1100.7705,1106.274,1084.5519,1108.3125,1094.1638,1170878.6
1093.5342,1110.5867,1085.2174,1095.1691,1093.5961,1397194.8
1043.1041,1051.8003,1025.136,1048.4602,1036.9172,1254281.4
1024.6016,1038.3157,1017.0554,1010.2366,1026.3442,1432097.4
1037.4141,1042.183,1022.8377,1037.5635,1026.4056,1605468.8
1054.7573,1056.6,1026.0509,1056.022,1052.4482,1547425.9
1089.1172,1088.4482,1060.9221,1089.7566,1074.2039,1533485.6
1084.4666,1095.0625,1069.7103,1084.256,1074.212,1346748.5
1087.7545,1106.1758,1064.9633,1088.4207,1093.365,1407033.4
1120.003,1136.7441,1105.7343,1132.1105,1121.8972,1050264.4
1055.8779,1059.9432,1039.1222,1045.2568,1042.933,1138242.5
1012.74524,1018.49365,992.0058,999.1337,999.43945,1328620.1
1005.7459,1003.16095,986.22815,1013.7723,1004.4227,1607570.2
1023.78284,1040.645,1004.89667,1008.7465,1027.9122,1578754.8
1030.0123,1046.8016,1021.9542,1053.875,1041.4208,1458394.6
1057.8748,1072.3063,1036.7645,1062.2734,1059.1317,1401478.9
1075.3782,1081.1256,1062.0043,1075.0581,1064.4902,1307773.8
1083.6499,1106.7037,1074.7125,1094.2911,1091.9731,1585944.4
1058.0026,1076.0404,1034.325,1054.7104,1058.6824,1609267.1
1056.0973,1076.5514,1051.6681,1068.2987,1059.9718,1551932.1
1086.0894,1087.923,1063.1807,1075.0692,1075.0073,1636807.5
1078.2341,1088.0637,1058.1423,1073.5452,1069.5896,1464721.1
1083.0869,1083.8162,1061.1519,1091.0859,1082.6691,1519323.2
1076.6128,1081.3657,1052.7909,1080.2803,1074.6062,1437405.1
1067.0753,1068.4335,1043.3126,1068.3895,1060.85,1627607.6
1062.1934,1068.2778,1039.237,1058.981,1043.7397,1314798.1
1049.6089,1055.7247,1029.5402,1063.5938,1053.7269,1592189.5
1016.33905,1029.4365,1007.0724,1032.6272,1024.2673,2084904.0
1022.96136,1020.95593,998.46826,1022.08105,1019.3923,1731255.1
1024.0829,1014.41205,1001.0848,1016.1009,1009.63586,1445926.8
1007.18274,1010.8448,984.74097,1006.9383,1002.9587,1408269.0
1005.43555,1013.41016,992.4013,1003.5386,999.2745,1281575.1
989.17804,993.8149,967.11334,1001.40704,989.7856,1403124.0
1002.2849,1023.1216,987.41907,1003.9119,1007.594,1636015.8
1032.5482,1045.1097,1022.3062,1037.0056,1035.673,1850113.1
1076.3427,1083.7878,1056.8256,1073.7932,1063.3551,1292104.4
1111.4341,1116.8444,1092.5563,1124.8972,1109.0522,1718893.2
1035.7449,1043.4774,1031.4655,1033.5643,1039.8812,1330413.2
1002.8231,1008.8684,983.40594,1001.9314,995.17816,1402697.4
1009.3119,1020.4974,996.241,1026.7401,1011.9786,1475279.9
1071.8579,1079.7546,1047.8807,1076.4365,1076.3011,1877673.1
998.95245,1005.7549,985.61774,997.55334,996.9684,1336024.4
1028.9076,1049.6322,1008.18066,1014.2977,1022.9036,1443820.4
981.8164,1003.17316,981.9667,1010.51166,1003.7663,1849037.8
1027.4594,1037.3787,1017.13654,1023.09216,1022.04175,1359798.5
1040.7964,1059.0222,1018.7542,1045.6497,1043.8047,1717960.9
1094.2253,1107.7524,1070.1288,1097.7622,1089.9193,1399725.2
1107.4417,1123.968,1087.4788,1111.424,1104.0411,1257954.0
1069.6392,1083.9594,1059.9308,1086.4443,1079.321,1202338.1
1008.9688,1016.0079,986.7619,995.56604,1008.70526,1827915.1
1036.7642,1044.1588,1015.7203,1028.9132,1021.63245,1200078.9
1035.6012,1050.2289,1019.93677,1051.4069,1033.3932,1382149.4
1009.1098,1026.092,991.8097,1029.689,1009.42883,1794882.0
1051.2213,1062.6641,1032.495,1064.1975,1050.101,1280943.8
1082.955,1093.9518,1057.0742,1089.3376,1085.6996,1468038.4
1063.5968,1064.8958,1037.7577,1070.7119,1058.7758,1533692.8
1055.1753,1072.9512,1036.6531,1064.0735,1061.169,1421819.8
1061.529,1067.5985,1038.5526,1068.9293,1060.7073,1692243.2
1091.5128,1096.1696,1057.7476,1085.2649,1086.1738,1386926.9
1089.4369,1098.8418,1051.1624,1086.9409,1082.152,1413367.2
1097.4753,1115.9128,1082.501,1097.847,1091.0833,1247673.9
1067.7483,1081.3826,1039.2192,1081.0708,1067.869,1418628.1
1048.4011,1054.9338,1030.8792,1038.9543,1051.6985,1519273.9
1023.6249,1036.7798,1011.01917,1054.1559,1045.9731,1632607.1
1030.2242,1040.2405,1020.04736,1037.0413,1028.7921,1450492.1
1014.6589,1031.3511,993.7786,1016.35834,1009.81036,1515295.5
996.38196,1025.3003,983.18896,1019.73,1016.26605,1641691.0
1005.76276,1021.2089,990.7393,1002.58295,1003.35187,1359874.9
1045.9164,1054.8298,1034.0774,1058.6567,1046.9496,1295668.4
1058.705,1057.4813,1028.0875,1046.6475,1056.761,1672208.4
1051.3055,1061.7758,1038.4319,1057.6128,1046.9174,1530631.9
1076.1025,1085.6975,1049.8607,1074.8796,1071.9604,1434573.8
1093.837,1098.6696,1072.2589,1093.7004,1089.9847,1373756.1
1112.2899,1124.2467,1104.1234,1118.559,1106.5112,1222333.6
1079.1173,1088.3202,1070.722,1085.8193,1078.6807,1359662.8
1016.1456,1023.9241,1002.0778,1023.7813,1026.018,1327707.5
1066.298,1077.258,1057.6394,1079.7628,1061.2448,1364386.0
1078.9152,1086.3433,1057.2968,1080.6682,1082.2313,1672891.5
1082.6055,1087.9803,1067.7911,1084.1852,1081.074,1856661.5
1042.2672,1048.9318,1026.7708,1046.1552,1028.456,1522088.1
1055.6272,1085.4781,1032.5284,1049.9081,1062.1674,1889159.4
1058.1156,1058.5039,1033.2893,1042.2953,1040.6354,1316800.9
1044.1525,1060.7544,1027.5144,1065.0223,1054.4731,1406616.5
1074.4111,1081.7203,1055.3585,1071.0355,1062.1062,1206829.5
1095.6034,1102.0925,1082.8396,1110.328,1095.8903,1278728.9
1077.0851,1085.0709,1057.2709,1099.9122,1086.6031,1759414.5
1044.4315,1056.2902,1027.8242,1041.5281,1046.921,1430067.5
1037.7955,1036.682,1009.8733,1032.3999,1028.4236,1585695.2
1054.3121,1066.6152,1034.0315,1048.2545,1042.8851,1334904.6
1065.7659,1076.0442,1044.9913,1083.504,1067.239,1482052.8
1108.5637,1115.373,1087.679,1113.4791,1100.8561,1263350.5
1047.5033,1060.1921,1039.531,1067.6364,1053.1935,1327946.8
1066.2426,1074.2218,1045.691,1062.9172,1057.5725,1209115.9
1068.127,1071.4606,1042.0691,1061.475,1049.9121,1436241.0
1060.5374,1062.3615,1045.258,1073.0106,1065.4257,1267980.1
1040.8744,1053.4496,1028.3489,1070.587,1058.5471,1691229.6
1047.4647,1069.7869,1032.2183,1061.2446,1060.9452,1861799.1
1031.6422,1043.8181,1013.3859,1041.3939,1032.2263,1736594.9
1092.3059,1096.618,1067.6898,1099.559,1091.752,1373899.1
1096.8661,1098.8259,1070.9259,1089.751,1085.04,1371842.1
1040.8157,1051.4408,1027.6073,1052.5626,1042.3119,1247617.1
1049.1426,1064.2264,1033.5035,1064.0812,1060.1396,1502250.5
1036.3597,1055.6211,1030.9908,1068.5654,1051.1028,1462242.2
1038.2769,1052.699,1029.139,1048.4646,1043.341,1430479.4
1054.6938,1066.8542,1023.2532,1066.8291,1059.7529,1450716.6
1076.949,1081.8375,1056.499,1079.4469,1073.5327,1448543.6
1070.9282,1072.7196,1044.5051,1058.5585,1054.885,1365828.9
1062.5367,1056.5967,1033.2091,1065.5905,1060.9779,1319795.1
1096.4591,1106.0211,1083.662,1113.7567,1099.445,1717852.4
1077.119,1092.1866,1064.3152,1091.9934,1080.9156,1515584.1
1043.895,1042.2953,1017.4631,1034.7238,1031.8759,1378467.0
1082.2012,1078.3319,1050.6554,1066.607,1063.172,1442407.1
1080.0916,1101.286,1064.2393,1097.2694,1095.6815,1504497.4
1088.3341,1097.1608,1066.0787,1099.8662,1087.8584,1338683.2
1102.4843,1099.5159,1079.4884,1088.9727,1090.6562,1213750.4
1098.1134,1115.149,1083.0123,1094.011,1091.8595,1272575.1
1045.3951,1057.0009,1043.8145,1062.4775,1051.1255,1159562.5
1036.8773,1040.3688,1021.08606,1041.8759,1028.3484,1350832.9
1076.7272,1082.9723,1062.0502,1095.1802,1083.0598,1636615.1
1075.5372,1085.3395,1069.9473,1080.1967,1067.572,1046562.3
1075.0511,1073.6179,1055.8359,1079.835,1070.6832,1410730.6
1082.7118,1085.6111,1066.9395,1095.1703,1078.1611,1470916.8
1064.5372,1065.115,1040.1465,1072.0375,1063.4775,1454273.2
1104.483,1117.7288,1088.0663,1119.5438,1110.5521,1470936.5
1085.4463,1102.8293,1082.5361,1104.2615,1094.2367,1114271.1
1103.7443,1108.4034,1076.1971,1102.4897,1101.73,1621604.2
1086.6323,1081.1582,1058.3268,1072.4341,1073.3745,1404026.8
1071.5426,1084.8315,1053.835,1066.4202,1066.7545,1550504.0
1072.0994,1077.5938,1060.8588,1091.1912,1086.7286,1879264.0
1110.7756,1106.3945,1080.3859,1098.2549,1093.5297,1467490.9
1106.4598,1118.054,1090.8427,1133.4823,1122.7886,1646530.1
1099.8702,1103.5337,1083.2908,1093.0059,1088.3345,1114283.5
1083.0576,1093.1799,1064.699,1082.1412,1084.7921,1402692.4
1076.3278,1091.086,1061.3529,1083.2528,1086.6493,1852231.8
1062.9509,1068.8326,1046.661,1060.1442,1050.0052,1387124.2
1062.2845,1072.021,1046.9325,1088.9923,1082.5114,1739406.6
1055.0287,1059.8069,1022.8388,1042.1844,1045.9115,1231715.9
1035.6118,1035.9773,1020.09546,1045.2095,1029.3423,1378294.4
1070.1669,1078.0089,1053.3405,1085.9255,1070.9381,1636615.1
1065.0422,1078.5647,1059.9994,1099.1075,1090.5352,2390735.8
1094.7465,1104.6727,1085.5446,1098.4246,1088.1051,1316660.4
1080.0515,1083.356,1058.6943,1081.0533,1081.6399,1611141.6
1069.6816,1079.1082,1058.8517,1079.6451,1075.3275,1270431.8
1070.05,1078.7695,1050.0653,1045.7307,1048.575,1336209.4
1040.6207,1055.4852,1027.7584,1042.0664,1044.825,1716121.0
1042.7231,1044.2467,1014.6962,1046.3135,1031.1409,1437745.5
1041.8674,1057.909,1026.4128,1062.4023,1041.15,1390333.0
1066.0399,1081.0565,1042.2115,1069.382,1061.8428,1718893.2
1085.2373,1099.0083,1077.8547,1090.5155,1077.1615,1381382.4
1079.1989,1085.4429,1064.0055,1092.0901,1080.1665,1275705.0
1048.8242,1048.1855,1032.4088,1061.1068,1049.3672,1598101.5
1051.7277,1060.3901,1033.9027,1052.4384,1048.5392,1536511.9
1052.6931,1069.5503,1042.8168,1068.8035,1062.5247,1618373.2
1072.5431,1080.7368,1051.742,1093.7668,1084.6626,1373674.6
1065.6147,1062.921,1044.4272,1069.7188,1051.0056,1679003.4
1033.2358,1046.6323,1014.6632,1030.8088,1029.0735,1437854.1
1061.4098,1064.1744,1037.5142,1057.5984,1049.7203,1283096.9
1077.2555,1085.1932,1057.9482,1092.5302,1088.2136,1612702.9
1101.6794,1098.2747,1073.9047,1100.0812,1095.8234,1763508.8
